feature	diet_dairy	diet_meat	time_baseline	time_endpoint	n_embeddings	max_hits	predicted_class	avg_probability	21tdsqsa	7o4yga2v	8lofhbbf	ai9n4jxs	q2gzu1o3	qb4y98x0	wcksnlsg
ENOG410YK8C	2	5	7	0	7	7	time_baseline	0.8024233288301118	0.9531313560942248	0.8789707249410658	0.6957602056468479	0.8093203489660433	0.8858753942298777	0.7956057385049333	0.5982995334277896
ENOG410YKVF	5	2	0	7	7	7	time_endpoint	0.8407730478074991	0.9917969951072322	0.8919436312926328	0.7629722553307132	0.9602614533762682	0.6209009029856664	0.8637103670003414	0.7938257295596391
K09692	0	7	3	4	7	7	diet_meat	0.7725048287888462	0.8518723119355049	0.681361073397199	0.997836399598407	0.6222305311267655	0.8743186472448323	0.7596075644829412	0.6203072737362727
K09688	1	6	7	0	7	7	time_baseline	0.7407229601401759	0.6440551842067658	0.9951264794138536	0.5309159473310063	0.829382097980153	0.8827093200942977	0.5708170371734953	0.7320546547816595
P_AQ.1173	4	3	7	0	7	7	time_baseline	0.8442998629578946	0.9513228166759936	0.9946237750244774	0.6525695679381913	0.9686719824769238	0.7235198274569247	0.6541911921770429	0.9651998789557088
P_AQ.1176	1	6	7	0	7	7	time_baseline	0.7445956028144186	0.979666538882798	0.7352205138770613	0.6107296292079755	0.657505471625466	0.8381784514611114	0.5022866751859398	0.8885819394605791
P_AQ.1191	3	4	7	0	7	7	time_baseline	0.7310764687246464	0.7953959569457134	0.9724765841795776	0.6480660350790157	0.5559511598910769	0.6744364966961622	0.9420554218010077	0.529153626479971
K09477	0	7	5	2	7	7	diet_meat	0.726114287343046	0.6606969607694546	0.6646226158129738	0.9791188404681642	0.75948869654035	0.6452809186324785	0.6771797122974822	0.6964122668804174
K09456	1	6	7	0	7	7	time_baseline	0.8597992008325396	0.9431244730103028	0.989654754459088	0.8056552750914332	0.9678643555834014	0.7648419140551211	0.8089678866102729	0.7384857470181578
ENOG410YP8I	1	6	0	7	7	7	time_endpoint	0.7273196145305194	0.992878246626178	0.8546533178384984	0.5712207420196189	0.6349710135824049	0.6774353874869175	0.5529040549578996	0.8071745392021196
K09181	6	1	7	0	7	7	time_baseline	0.8370206453394541	0.9485150919950524	0.8373301728332825	0.5979554558014201	0.9411127171103256	0.8474534648482143	0.8694139695673677	0.8173636452205162
P_LP.24	3	4	7	0	7	7	time_baseline	0.8075436145254848	0.9095306032583192	0.9084597423064444	0.6053838730238192	0.904942557388104	0.8708216495379878	0.5470813427147667	0.9065855334489532
K09161	0	7	7	0	7	7	diet_meat	0.7149131489650724	0.7362750888317908	0.6939910213183724	0.9935507716717908	0.5912411992688876	0.9180523552257612	0.5098773140330581	0.5614042924058459
P_AQ.1321	5	2	7	0	7	7	time_baseline	0.8624348534206282	0.9882904511164669	0.9955479759787028	0.5928788263912838	0.9787713396080056	0.6219344575219623	0.979704237226132	0.8799166861018445
ENOG410YPIJ	3	4	0	7	7	7	time_endpoint	0.7646362509362122	0.9524949421103488	0.7711248359032437	0.5766672468120001	0.8348255994447075	0.6178232292133933	0.7117265461214671	0.8877913569483247
P_AQ.1352	0	7	6	1	7	7	diet_meat	0.7668546141491756	0.5171740278252996	0.7984962322000098	0.6717845962718559	0.5190275162410497	0.9774208260325988	0.9040180769649462	0.9800610235084692
P_AQ.1353	4	3	0	7	7	7	time_endpoint	0.7625135206352492	0.8488745622767631	0.9118832751465764	0.520544466020628	0.9890412158480092	0.7454254896563933	0.814979085549763	0.5068465499486126
P_AQ.1362	0	7	3	4	7	7	diet_meat	0.850794012904955	0.88676513777172	0.5938257161453638	0.989482922891642	0.8716176924344428	0.9650958120826576	0.8878374347509684	0.7609333742578903
K09118	0	7	6	1	7	7	diet_meat	0.8484407768235973	0.7777235514671859	0.8415705901665854	0.9993354203125232	0.6799255014764094	0.9494053153369896	0.8096452287164095	0.8814798302890773
ENOG410YICK	2	5	7	0	7	7	time_baseline	0.8658817753385554	0.9153186833022066	0.9859520292435676	0.7341692078164158	0.9009703150772292	0.7895970781841	0.8726169657357074	0.8625481480106622
K09807	2	5	7	0	7	7	time_baseline	0.7999193210304708	0.8438474419698223	0.9820567154899142	0.8512294285774298	0.7453101341369468	0.5081427778018861	0.8526942097734875	0.8161545394638086
K07811	1	6	7	0	7	7	time_baseline	0.9020563491563041	0.9556838616120068	0.9998637884882986	0.8066467896505136	0.877844101629263	0.8974783997521648	0.822895093466268	0.9539824094956144
ENOG410YI0P	3	4	7	0	7	7	time_baseline	0.8013072686381388	0.9917653640716806	0.9850548733779716	0.7883193974043772	0.9869460992705508	0.7759097853779235	0.5571070773632562	0.5240482836012114
K10015	1	6	7	0	7	7	time_baseline	0.8594487090177345	0.9333791047788672	0.9622389963694202	0.8474306191574608	0.8635603266758691	0.9625187338675532	0.8832412513702228	0.5637719309047489
P_AQ.933	6	1	7	0	7	7	time_baseline	0.6802174099806384	0.567996166534223	0.6423818064232675	0.5739454978364587	0.7915334042532246	0.6625379025712795	0.9393794073956478	0.5837476848503673
K10007	0	7	5	2	7	7	diet_meat	0.8146121644955961	0.8585699339834219	0.709325145016281	0.9204332222034074	0.5604807924919961	0.9798564904534256	0.6874863027193417	0.9861332646012998
P_LP.2454	1	6	7	0	7	7	time_baseline	0.7473601786505385	0.7374915416932826	0.9357572124855196	0.7181951892542611	0.9491797511441604	0.7060708448409629	0.6013748363103668	0.5834518748252169
P_AQ.944	0	7	7	0	7	7	diet_meat	0.7776704532839211	0.7966683261301107	0.5099264374155354	0.9882305031515756	0.570793693991431	0.8946620746499092	0.781916242287142	0.901495895361744
P_AQ.945	0	7	3	4	7	7	diet_meat	0.747372384078128	0.6660989491680631	0.6408198709032744	0.9997202428200458	0.5221917000358414	0.9634544881503874	0.6820014296797472	0.757320007789537
ENOG410YECY	2	5	7	0	7	7	time_baseline	0.8908628113690169	0.7587190002760846	0.9994703613490188	0.7562041736467164	0.9675411645521614	0.7822557891815081	0.9920752112748512	0.9797739793027772
ENOG410YEGH	1	6	7	0	7	7	time_baseline	0.7543003652078799	0.5727968622491927	0.9502052503139844	0.6255345243335403	0.989158594852461	0.5040720725589656	0.7790645036733321	0.8592707484736837
K09974	2	5	7	0	7	7	time_baseline	0.8195504884166335	0.9027387539948024	0.9679924085612094	0.6804925506121934	0.7493804124229069	0.5506290748547205	0.9692763962913772	0.9163438221792242
P_AQ.951	4	3	0	7	7	7	time_endpoint	0.7731702369710639	0.5986567650216154	0.9556081235238626	0.5392102587818599	0.8228102473385199	0.902926178206591	0.9719276948807832	0.6210523910442151
K09972	2	5	7	0	7	7	time_baseline	0.8422357967436344	0.6801661154951402	0.96530756373731	0.827777486114926	0.845012554870345	0.770059098174451	0.923169931813626	0.8841578269996433
ENOG410YEK0	3	4	0	7	7	7	time_endpoint	0.8448772671307616	0.9040750565482748	0.9393926029265818	0.6232703223988776	0.9893832252045088	0.7145175590081057	0.9986037147060096	0.7448983891229742
ENOG410YESU	1	6	7	0	7	7	time_baseline	0.6405440196283851	0.6000421080720447	0.843061084541723	0.5651805385769431	0.5758283009151401	0.564177513905187	0.5006725982728025	0.8348459931148549
P_LP.2445	4	3	0	7	7	7	time_endpoint	0.8702872657513672	0.8517898912868939	0.9848177041485844	0.6307451710976705	0.784194342556282	0.9247951865279568	0.998379440449864	0.9172891241923192
P_AQ.958	2	5	7	0	7	7	time_baseline	0.8209080729586457	0.8365404188970035	0.93349456022272	0.6082543409281231	0.967389399202841	0.5736767318923741	0.9438389494396292	0.8831621101278294
ENOG410YFAW	3	4	0	7	7	7	time_endpoint	0.8981896347541252	0.9761653511736464	0.9601315978221427	0.6524679351542926	0.9832515448659233	0.7895030280511324	0.9798127674133442	0.9459952187983948
ENOG410YGJ0	2	5	7	0	7	7	time_baseline	0.8696317990627659	0.8947319643232258	0.9998145208402636	0.8024893074622995	0.8834921648715316	0.6092133563652129	0.9521530620761888	0.9455282175006386
P_AQ.97	2	5	7	0	7	7	time_baseline	0.7348878513833077	0.8979581000361279	0.5663626102197785	0.7589014546574878	0.7369456850891944	0.6961157347999893	0.6660608181004581	0.8218705567801179
ENOG410YH0U	1	6	7	0	7	7	time_baseline	0.7934479638013653	0.9766345644569367	0.9884337116896446	0.7155419701243727	0.8487092456823229	0.5869896279415134	0.7130183856124686	0.724808241102298
P_AQ.972	0	7	6	1	7	7	diet_meat	0.8168483484425846	0.5883515051835607	0.8458312267797955	0.9959092854472142	0.7899513703481912	0.9455925042385191	0.9248454485959972	0.6274570985048149
K09914	2	5	7	0	7	7	time_baseline	0.767928610147241	0.6280029686119881	0.9485119585922062	0.6985329785444735	0.8681355058898579	0.7222183377224369	0.8637551160652406	0.6463434056044839
P_AQ.977	5	2	0	7	7	7	time_endpoint	0.8286515744683349	0.995342640016899	0.8835397402986976	0.642776154259122	0.9188755693406236	0.5809791361149377	0.9786672579255584	0.8003805233225058
K09897	1	6	7	0	7	7	time_baseline	0.7224611546649574	0.6188816268881344	0.9996742138835636	0.8993203029581153	0.7508920954421194	0.5410292183771539	0.628664364513464	0.6187662605921525
ENOG410YHEH	4	3	7	0	7	7	time_baseline	0.6876929788742299	0.7804426646945238	0.7793588665009868	0.5908631662112362	0.7437789763847644	0.5270769339674531	0.7944583927113795	0.597871851649264
ENOG410YHNP	7	0	2	5	7	7	diet_dairy	0.825766839864441	0.8968365927733429	0.5637474720897222	0.8896194366422066	0.8055317358332755	0.775689264077936	0.9497877758005342	0.89915560183407
ENOG410YHNX	3	4	7	0	7	7	time_baseline	0.7574781476408249	0.9350665517162922	0.9984180625962924	0.5333127598312113	0.9688005112994734	0.8179065109910936	0.538528745462751	0.5103138915886614
K09889	3	4	7	0	7	7	time_baseline	0.8417166243316709	0.8116488116977356	0.8246557177599106	0.8394497068859571	0.7799682510180941	0.9650952172092682	0.997385636975324	0.6738130287754075
K09857	2	5	7	0	7	7	time_baseline	0.855592819457178	0.6369677358947567	0.9967643888453218	0.6736037843521616	0.8777067334497125	0.9469299075174492	0.9483302584505688	0.908846927690275
K09824	3	4	7	0	7	7	time_baseline	0.8713357871299436	0.6315385980788677	0.9792532369308948	0.8212295625879239	0.899621119076537	0.8627300746336897	0.9676475702308682	0.9373303483708242
K09117	7	0	3	4	7	7	diet_dairy	0.7320643015234062	0.7529113375504383	0.755988072433968	0.736138311863828	0.6566040458104858	0.5830133008287283	0.730179609451383	0.9096154327250108
P_AQ.1380	3	4	7	0	7	7	time_baseline	0.8094067928425784	0.9215267915577072	0.9874828043536864	0.6568930620488707	0.7336618184868556	0.8570476395945664	0.8790288744204132	0.6302065594359497
ENOG410YPZX	1	6	7	0	7	7	time_baseline	0.6432881506366128	0.5481739288596599	0.7673057384808039	0.6143720857733572	0.7385266707267084	0.6018726462159687	0.5815445656168275	0.6512214187829635
ENOG410YQ1G	3	4	0	7	7	7	time_endpoint	0.8165063320763963	0.8061884163155898	0.9947781607441212	0.8114094985794147	0.9348968538847676	0.6660915049236776	0.9923984631903272	0.5097814268968761
K08300	0	7	4	3	7	7	diet_meat	0.7444180080397639	0.6768203089684801	0.7697012451459696	0.5928336126180378	0.7709715035787351	0.8770023629664668	0.9164559587898784	0.607141064210779
P_AQ.47	3	4	7	0	7	7	time_baseline	0.8403740308194322	0.9217440547945304	0.997669262889498	0.770950937762952	0.905269798411662	0.7215767278180838	0.6034776150116139	0.9619298190476852
K08297	3	4	7	0	7	7	time_baseline	0.7957654173219326	0.9589823579314548	0.9021238622661626	0.7712141929636773	0.8328660423475214	0.5720290087047027	0.8416308513460855	0.6915116056939248
K08296	0	7	5	2	7	7	diet_meat	0.780298806883408	0.5196034747404132	0.7837549292524107	0.795345181860834	0.7684178138147414	0.9555232996395228	0.6547272314798412	0.984719717396093
K08279	1	6	7	0	7	7	time_baseline	0.8876590703376604	0.9083511443016798	0.9848956328155544	0.7564670723440771	0.8478232336307853	0.8371911424097052	0.9647708511300848	0.9141144157317356
P_AQ.590	4	3	7	0	7	7	time_baseline	0.7329613100787933	0.9351610922878824	0.606092227614587	0.7207505961288649	0.8837529903345356	0.6536681936159474	0.602365466486905	0.7289386040828306
P_AQ.643	1	6	7	0	7	7	time_baseline	0.8114892286937913	0.9803439461297038	0.5498411115343022	0.8107544135098659	0.9692146450304692	0.7561415610386119	0.9690842439018202	0.6450446797117666
P_LP.2353	4	3	7	0	7	7	time_baseline	0.7609777459047814	0.7859063025771361	0.9972242581288024	0.6583000611331187	0.8913145291586795	0.522003335328568	0.5643237224124162	0.9077720125947496
K08225	3	4	7	0	7	7	time_baseline	0.8671280278334654	0.8577370148880161	0.9400034562563796	0.7274857687833942	0.9648501642521816	0.7117785025271791	0.9618649887017924	0.9061762994253147
ENOG410Z261	3	4	0	7	7	7	time_endpoint	0.7734955906681673	0.5494776091582637	0.8628768442476541	0.587852925323457	0.7153822724307072	0.8830262609570296	0.8621650157475154	0.9536882068125448
K08177	0	7	6	1	7	7	diet_meat	0.7658206665750896	0.8007010349942567	0.6440908217559452	0.9912184509371088	0.6075878449729911	0.8863056059291705	0.703103832356922	0.7277370750792328
P_AQ.771	0	7	6	1	7	7	diet_meat	0.704563223831275	0.5214661409384457	0.8816611954263968	0.9450638406286004	0.5292297678903608	0.6813803411547678	0.5163014795026404	0.8568398012777138
ENOG410Z3UP	4	3	0	7	7	7	time_endpoint	0.7989871759665081	0.7362260478038717	0.9735989522964328	0.6447558744238508	0.939855085769672	0.7852869228343958	0.8197205108210793	0.6934668378162546
K08167	2	5	7	0	7	7	time_baseline	0.8239078195631153	0.688246342894812	0.9941149202671672	0.79532173497153	0.934672632267926	0.6466855776755662	0.9995395775127968	0.7087739513520087
K08163	2	5	7	0	7	7	time_baseline	0.8786038298140734	0.6577474709785601	0.9899280047312636	0.7700079662722478	0.9781148099594194	0.9834984842862624	0.8974336361363101	0.8734964363344494
ENOG410Z46E	0	7	3	4	7	7	diet_meat	0.819807188673375	0.9381646295703224	0.643805773916012	0.8956510815309968	0.8929177721403071	0.9596195684317976	0.5818102835114314	0.8266812116127585
ENOG410Z4SK	5	2	0	7	7	7	time_endpoint	0.812070287805863	0.9556408253688649	0.929722905357112	0.7063411366523799	0.9972423488502586	0.5279046372198973	0.5872157254503665	0.9804244357421614
K08154	3	4	7	0	7	7	time_baseline	0.8341732967182045	0.8912968184916215	0.9964661451237776	0.8415672912706629	0.9591636029581132	0.5037635295142466	0.9945710568114592	0.6523846328575507
ENOG410Z4Y8	2	5	7	0	7	7	time_baseline	0.8568461103109016	0.9559600044089772	0.8654600005467236	0.7539128295954902	0.9683954609504992	0.7954805011655206	0.9077459428614978	0.7509680326476025
K08094	0	7	5	2	7	7	diet_meat	0.7871959902772714	0.738626568849723	0.671357668848897	0.9835326097848052	0.7175969378266993	0.512973490351917	0.9447801855468548	0.9415044707320036
ENOG410Z56P	0	7	4	3	7	7	diet_meat	0.8914622999847256	0.9699363607788872	0.5849712604001918	0.9831293330647004	0.8907457740729049	0.8965029774273966	0.9518700557938404	0.9630803383551588
P_AQ.962	0	7	4	3	7	7	diet_meat	0.7323820684688834	0.6808379472116736	0.634857991857811	0.9826086294012196	0.7657378409596184	0.7403861093406376	0.8198623877397052	0.502383572771519
P_LP.2341	3	4	7	0	7	7	time_baseline	0.8325418456159647	0.961612930052016	0.9876396930675794	0.656432902778225	0.6150853504156519	0.9295890378304658	0.8061038372018062	0.8713291679660089
P_AQ.984	2	5	7	0	7	7	time_baseline	0.7832505847094918	0.9765539214579648	0.693393411933718	0.7810005269263705	0.8710169962112445	0.673966373391419	0.8855148361013448	0.6013080269443803
P_AQ.998	2	5	7	0	7	7	time_baseline	0.8831897682130727	0.9751195858642928	0.9958658852970188	0.8163521872487971	0.9888233017549868	0.7941504944243265	0.990024483324492	0.621992439577595
K07821	0	7	6	1	7	7	diet_meat	0.7130981350985601	0.6881507341619533	0.779855094432589	0.7135970860083405	0.6191088146095725	0.7478565509631873	0.926265093948926	0.5168535715653522
P_AQ.1050	3	4	7	0	7	7	time_baseline	0.7440971420149827	0.5303984309250833	0.9157046710695048	0.6712243952801757	0.875560299632945	0.8700469666693355	0.6233642784738614	0.7223809520539722
K07813	4	3	0	7	7	7	time_endpoint	0.850613304865725	0.9296061951217092	0.9680022615068332	0.7162259805943558	0.8037962715634206	0.7505503461199481	0.9954078598083136	0.7907042193454941
ENOG410Z5N2	5	2	0	7	7	7	time_endpoint	0.7789974004840453	0.8707406245473026	0.8737425469520101	0.5533095898977431	0.6283861733392072	0.7979247917036547	0.9623157681746302	0.7665623087737687
K08304	0	7	6	1	7	7	diet_meat	0.744537149539768	0.5584052321104849	0.6083703259625216	0.9804441527076848	0.7283739636350287	0.5629353520233799	0.9761333219884384	0.7970976983508385
ENOG410YYF9	4	3	0	7	7	7	time_endpoint	0.8447464430332846	0.9120226685013568	0.897057793998443	0.7334153515790619	0.9909171371975464	0.9395747849009358	0.5550868959156946	0.8851504691399542
ENOG410YY0N	0	7	4	3	7	7	diet_meat	0.759270653308609	0.8866866003189549	0.7427884256653151	0.9692851619268658	0.6764067319807585	0.9239465123262072	0.6088929647068778	0.5068881762352828
K08484	2	5	7	0	7	7	time_baseline	0.7875625729330318	0.8023600494360269	0.8865690571664347	0.5257514237530079	0.923936309474589	0.9334282168581832	0.703745305846605	0.737147647996375
K09018	0	7	7	0	7	7	diet_meat	0.7958038125083781	0.8196401997357082	0.7729607489983961	0.9999794968222974	0.8909160006640036	0.5964927963599694	0.9322125188065834	0.5584249261716879
K09016	4	3	7	0	7	7	time_baseline	0.8993810683919762	0.9033853052041048	0.9851436213413498	0.6173371289207998	0.881446333322287	0.9537846150478536	0.9863319195898408	0.9682385553175976
ENOG410YQ2R	0	7	7	0	7	7	diet_meat	0.7493781066845038	0.7061226797501267	0.692354932314465	0.9973108512000712	0.8160331847291589	0.5179712934271359	0.8739968048390232	0.6418570005315456
K09009	0	7	6	1	7	7	diet_meat	0.7848720964388692	0.6029614071703885	0.5982488201941265	0.997065383365005	0.710955815584572	0.8953511803336486	0.6963137703792776	0.9932082980450662
P_LP.239	0	7	5	2	7	7	diet_meat	0.7783653523821912	0.5159407848638027	0.8632553023310408	0.9198228731419664	0.6808160509624388	0.6808510013980662	0.9608454427046836	0.8270260112733394
ENOG410YQFE	4	3	0	7	7	7	time_endpoint	0.8652739626099061	0.9393767906912328	0.9149578806441686	0.6716028712393427	0.9295538323237182	0.7382781930566508	0.9429147740744088	0.9202333962398208
ENOG410YQP8	5	2	0	7	7	7	time_endpoint	0.7371645124001744	0.5965746070670572	0.9395994902355932	0.5421244383358791	0.8520498089142307	0.830111113544585	0.8750729217712437	0.5246192069326325
K08884	3	4	0	7	7	7	time_endpoint	0.7335623355598581	0.5111795040210682	0.8390562000448049	0.7719078469454056	0.9617707538099995	0.6761589118390802	0.7048604296796255	0.670002702579022
K08723	3	4	7	0	7	7	time_baseline	0.7962215226743548	0.8850540819082997	0.5104415768515864	0.6840628117829828	0.9830018408747532	0.8567319401174079	0.9878105751257934	0.6664478320596605
ENOG410YS2G	2	5	7	0	7	7	time_baseline	0.8343661825835262	0.990073801375536	0.9455165528289388	0.6902459803644219	0.8667346310741184	0.7077063042884458	0.9947438043842084	0.6455422037690136
ENOG410YSGI	4	3	0	7	7	7	time_endpoint	0.8191764982375683	0.8145640891250571	0.9832326896253272	0.6247406409771201	0.6337328370223652	0.7571110703314148	0.9757143267589272	0.9451398338227666
